run_id,scenario,condition,latency,tamper,applicable,target_index,records_clean,m,verifier,detected,expected,errors
silent_violation-gates_only-l6-c0-b1-complete,silent_violation,gates_only,6,T6,1,22,25,13,V3,1,D,silent_violation-gates_only-l6-c0-b1-complete: checkpoint mismatch; silent_violation-gates_only-l6-c0-b1-complete: record count mismatch
silent_violation-gates_only-l6-c0-b1-complete,silent_violation,gates_only,6,T6,1,22,25,13,V3p,0,N,
silent_violation-gates_only-l6-c0-b1-complete,silent_violation,gates_only,6,T6,1,22,25,13,V4,1,D,silent_violation-gates_only-l6-c0-b1-complete: checkpoint mismatch; silent_violation-gates_only-l6-c0-b1-complete: record count mismatch
silent_violation-gates_only-l6-c0-b1-complete,silent_violation,gates_only,6,T6,1,22,25,13,V4p,0,N,
silent_violation-gates_only-l6-c0-b1-complete,silent_violation,gates_only,6,T7,1,,25,13,V1,0,N,
silent_violation-gates_only-l6-c0-b1-complete,silent_violation,gates_only,6,T7,1,,25,13,V2,0,N,
silent_violation-gates_only-l6-c0-b1-complete,silent_violation,gates_only,6,T7,1,,25,13,V3,1,D,silent_violation-gates_only-l6-c0-b1-complete: checkpoint mismatch; silent_violation-gates_only-l6-c0-b1-complete: record count mismatch
silent_violation-gates_only-l6-c0-b1-complete,silent_violation,gates_only,6,T7,1,,25,13,V3p,1,D,checkpoint mismatch
silent_violation-gates_only-l6-c0-b1-complete,silent_violation,gates_only,6,T7,1,,25,13,V4,1,D,silent_violation-gates_only-l6-c0-b1-complete: checkpoint mismatch; silent_violation-gates_only-l6-c0-b1-complete: record count mismatch
silent_violation-gates_only-l6-c0-b1-complete,silent_violation,gates_only,6,T7,1,,25,13,V4p,1,D,checkpoint mismatch
silent_violation-gates_only-l6-c0-b1-complete,silent_violation,gates_only,6,T8a,1,25,25,13,V1,0,N,
silent_violation-gates_only-l6-c0-b1-complete,silent_violation,gates_only,6,T8a,1,25,25,13,V2,0,N,
silent_violation-gates_only-l6-c0-b1-complete,silent_violation,gates_only,6,T8a,1,25,25,13,V3,1,D,silent_violation-gates_only-l6-c0-b1-complete: checkpoint mismatch; silent_violation-gates_only-l6-c0-b1-complete: record count mismatch
silent_violation-gates_only-l6-c0-b1-complete,silent_violation,gates_only,6,T8a,1,25,25,13,V3p,0,N,
silent_violation-gates_only-l6-c0-b1-complete,silent_violation,gates_only,6,T8a,1,25,25,13,V4,1,D,silent_violation-gates_only-l6-c0-b1-complete: checkpoint mismatch; silent_violation-gates_only-l6-c0-b1-complete: record count mismatch
silent_violation-gates_only-l6-c0-b1-complete,silent_violation,gates_only,6,T8a,1,25,25,13,V4p,0,N,
silent_violation-gates_only-l6-c0-b1-complete,silent_violation,gates_only,6,T8b,1,25,25,13,V1,0,N,
silent_violation-gates_only-l6-c0-b1-complete,silent_violation,gates_only,6,T8b,1,25,25,13,V2,0,N,
silent_violation-gates_only-l6-c0-b1-complete,silent_violation,gates_only,6,T8b,1,25,25,13,V3,1,D,silent_violation-gates_only-l6-c0-b1-complete: checkpoint mismatch; silent_violation-gates_only-l6-c0-b1-complete: record count mismatch
silent_violation-gates_only-l6-c0-b1-complete,silent_violation,gates_only,6,T8b,1,25,25,13,V3p,0,N,
silent_violation-gates_only-l6-c0-b1-complete,silent_violation,gates_only,6,T8b,1,25,25,13,V4,1,D,silent_violation-gates_only-l6-c0-b1-complete: checkpoint mismatch; silent_violation-gates_only-l6-c0-b1-complete: record count mismatch; silent_violation-gates_only-l6-c0-b1-complete: unsafe approval
silent_violation-gates_only-l6-c0-b1-complete,silent_violation,gates_only,6,T8b,1,25,25,13,V4p,1,D,unsafe approval
hidden_violation-gates_only-l2-c0-b1-complete,hidden_violation,gates_only,2,T0,1,,24,13,V1,0,N,
hidden_violation-gates_only-l2-c0-b1-complete,hidden_violation,gates_only,2,T0,1,,24,13,V2,0,N,
hidden_violation-gates_only-l2-c0-b1-complete,hidden_violation,gates_only,2,T0,1,,24,13,V3,0,N,
hidden_violation-gates_only-l2-c0-b1-complete,hidden_violation,gates_only,2,T0,1,,24,13,V3p,0,N,
hidden_violation-gates_only-l2-c0-b1-complete,hidden_violation,gates_only,2,T0,1,,24,13,V4,0,N,
hidden_violation-gates_only-l2-c0-b1-complete,hidden_violation,gates_only,2,T0,1,,24,13,V4p,0,N,
hidden_violation-gates_only-l2-c0-b1-complete,hidden_violation,gates_only,2,T1,1,12,24,13,V1,1,D,invalid chain at 12
hidden_violation-gates_only-l2-c0-b1-complete,hidden_violation,gates_only,2,T1,1,12,24,13,V2,1,D,hidden_violation-gates_only-l2-c0-b1-complete: invalid chain at 12
hidden_violation-gates_only-l2-c0-b1-complete,hidden_violation,gates_only,2,T1,1,12,24,13,V3,1,D,hidden_violation-gates_only-l2-c0-b1-complete: invalid chain at 12
hidden_violation-gates_only-l2-c0-b1-complete,hidden_violation,gates_only,2,T1,1,12,24,13,V3p,1,D,invalid chain at 12; invalid chain at 12
hidden_violation-gates_only-l2-c0-b1-complete,hidden_violation,gates_only,2,T1,1,12,24,13,V4,1,D,hidden_violation-gates_only-l2-c0-b1-complete: invalid chain at 12
hidden_violation-gates_only-l2-c0-b1-complete,hidden_violation,gates_only,2,T1,1,12,24,13,V4p,1,D,invalid chain at 12; invalid chain at 12
hidden_violation-gates_only-l2-c0-b1-complete,hidden_violation,gates_only,2,T2,1,12,24,13,V1,1,D,invalid chain at 12; invalid chain at 13; invalid chain at 14; invalid chain at 15; invalid chain at 16; invalid chain at 17; invalid chain at 18; invalid chain at 19; invalid chain at 20; invalid chain at 21; invalid chain at 22
hidden_violation-gates_only-l2-c0-b1-complete,hidden_violation,gates_only,2,T2,1,12,24,13,V2,1,D,hidden_violation-gates_only-l2-c0-b1-complete: invalid chain at 12; hidden_violation-gates_only-l2-c0-b1-complete: invalid chain at 13; hidden_violation-gates_only-l2-c0-b1-complete: invalid chain at 14; hidden_violation-gates_only-l2-c0-b1-complete: invalid chain at 15; hidden_violation-gates_only-l2-c0-b1-complete: invalid chain at 16; hidden_violation-gates_only-l2-c0-b1-complete: invalid chain at 17; hidden_violation-gates_only-l2-c0-b1-complete: invalid chain at 18; hidden_violation-gates_only-l2-c0-b1-complete: invalid chain at 19; hidden_violation-gates_only-l2-c0-b1-complete: invalid chain at 20; hidden_violation-gates_only-l2-c0-b1-complete: invalid chain at 21; hidden_violation-gates_only-l2-c0-b1-complete: invalid chain at 22; hidden_violation-gates_only-l2-c0-b1-complete: record count mismatch
hidden_violation-gates_only-l2-c0-b1-complete,hidden_violation,gates_only,2,T2,1,12,24,13,V3,1,D,hidden_violation-gates_only-l2-c0-b1-complete: invalid chain at 12; hidden_violation-gates_only-l2-c0-b1-complete: invalid chain at 13; hidden_violation-gates_only-l2-c0-b1-complete: invalid chain at 14; hidden_violation-gates_only-l2-c0-b1-complete: invalid chain at 15; hidden_violation-gates_only-l2-c0-b1-complete: invalid chain at 16; hidden_violation-gates_only-l2-c0-b1-complete: invalid chain at 17; hidden_violation-gates_only-l2-c0-b1-complete: invalid chain at 18; hidden_violation-gates_only-l2-c0-b1-complete: invalid chain at 19; hidden_violation-gates_only-l2-c0-b1-complete: invalid chain at 20; hidden_violation-gates_only-l2-c0-b1-complete: invalid chain at 21; hidden_violation-gates_only-l2-c0-b1-complete: invalid chain at 22; hidden_violation-gates_only-l2-c0-b1-complete: record count mismatch
hidden_violation-gates_only-l2-c0-b1-complete,hidden_violation,gates_only,2,T2,1,12,24,13,V3p,1,D,invalid chain at 12; invalid chain at 13; invalid chain at 14; invalid chain at 15; invalid chain at 16; invalid chain at 17; invalid chain at 18; invalid chain at 19; invalid chain at 20; invalid chain at 21; invalid chain at 22; invalid chain at 12; checkpoint mismatch
hidden_violation-gates_only-l2-c0-b1-complete,hidden_violation,gates_only,2,T2,1,12,24,13,V4,1,D,hidden_violation-gates_only-l2-c0-b1-complete: invalid chain at 12; hidden_violation-gates_only-l2-c0-b1-complete: invalid chain at 13; hidden_violation-gates_only-l2-c0-b1-complete: invalid chain at 14; hidden_violation-gates_only-l2-c0-b1-complete: invalid chain at 15; hidden_violation-gates_only-l2-c0-b1-complete: invalid chain at 16; hidden_violation-gates_only-l2-c0-b1-complete: invalid chain at 17; hidden_violation-gates_only-l2-c0-b1-complete: invalid chain at 18; hidden_violation-gates_only-l2-c0-b1-complete: invalid chain at 19; hidden_violation-gates_only-l2-c0-b1-complete: invalid chain at 20; hidden_violation-gates_only-l2-c0-b1-complete: invalid chain at 21; hidden_violation-gates_only-l2-c0-b1-complete: invalid chain at 22; hidden_violation-gates_only-l2-c0-b1-complete: record count mismatch
hidden_violation-gates_only-l2-c0-b1-complete,hidden_violation,gates_only,2,T2,1,12,24,13,V4p,1,D,invalid chain at 12; invalid chain at 13; invalid chain at 14; invalid chain at 15; invalid chain at 16; invalid chain at 17; invalid chain at 18; invalid chain at 19; invalid chain at 20; invalid chain at 21; invalid chain at 22; invalid chain at 12; checkpoint mismatch
hidden_violation-gates_only-l2-c0-b1-complete,hidden_violation,gates_only,2,T3,1,21,24,13,V1,0,N,
hidden_violation-gates_only-l2-c0-b1-complete,hidden_violation,gates_only,2,T3,1,21,24,13,V2,1,D,hidden_violation-gates_only-l2-c0-b1-complete: checkpoint mismatch; hidden_violation-gates_only-l2-c0-b1-complete: record count mismatch
hidden_violation-gates_only-l2-c0-b1-complete,hidden_violation,gates_only,2,T3,1,21,24,13,V3,1,D,hidden_violation-gates_only-l2-c0-b1-complete: checkpoint mismatch; hidden_violation-gates_only-l2-c0-b1-complete: record count mismatch
hidden_violation-gates_only-l2-c0-b1-complete,hidden_violation,gates_only,2,T3,1,21,24,13,V3p,0,N,
hidden_violation-gates_only-l2-c0-b1-complete,hidden_violation,gates_only,2,T3,1,21,24,13,V4,1,D,hidden_violation-gates_only-l2-c0-b1-complete: checkpoint mismatch; hidden_violation-gates_only-l2-c0-b1-complete: record count mismatch
hidden_violation-gates_only-l2-c0-b1-complete,hidden_violation,gates_only,2,T3,1,21,24,13,V4p,0,N,
hidden_violation-gates_only-l2-c0-b1-complete,hidden_violation,gates_only,2,T4,1,12,24,13,V1,1,D,invalid chain at 12; invalid chain at 13; invalid chain at 14
hidden_violation-gates_only-l2-c0-b1-complete,hidden_violation,gates_only,2,T4,1,12,24,13,V2,1,D,hidden_violation-gates_only-l2-c0-b1-complete: invalid chain at 12; hidden_violation-gates_only-l2-c0-b1-complete: invalid chain at 13; hidden_violation-gates_only-l2-c0-b1-complete: invalid chain at 14
hidden_violation-gates_only-l2-c0-b1-complete,hidden_violation,gates_only,2,T4,1,12,24,13,V3,1,D,hidden_violation-gates_only-l2-c0-b1-complete: invalid chain at 12; hidden_violation-gates_only-l2-c0-b1-complete: invalid chain at 13; hidden_violation-gates_only-l2-c0-b1-complete: invalid chain at 14
hidden_violation-gates_only-l2-c0-b1-complete,hidden_violation,gates_only,2,T4,1,12,24,13,V3p,1,D,invalid chain at 12; invalid chain at 13; invalid chain at 14; invalid chain at 12; checkpoint mismatch
hidden_violation-gates_only-l2-c0-b1-complete,hidden_violation,gates_only,2,T4,1,12,24,13,V4,1,D,hidden_violation-gates_only-l2-c0-b1-complete: invalid chain at 12; hidden_violation-gates_only-l2-c0-b1-complete: invalid chain at 13; hidden_violation-gates_only-l2-c0-b1-complete: invalid chain at 14
hidden_violation-gates_only-l2-c0-b1-complete,hidden_violation,gates_only,2,T4,1,12,24,13,V4p,1,D,invalid chain at 12; invalid chain at 13; invalid chain at 14; invalid chain at 12; checkpoint mismatch
hidden_violation-gates_only-l2-c0-b1-complete,hidden_violation,gates_only,2,T5a,1,12,24,13,V1,0,N,
hidden_violation-gates_only-l2-c0-b1-complete,hidden_violation,gates_only,2,T5a,1,12,24,13,V2,0,N,
hidden_violation-gates_only-l2-c0-b1-complete,hidden_violation,gates_only,2,T5a,1,12,24,13,V3,1,D,hidden_violation-gates_only-l2-c0-b1-complete: checkpoint mismatch
hidden_violation-gates_only-l2-c0-b1-complete,hidden_violation,gates_only,2,T5a,1,12,24,13,V3p,1,D,checkpoint mismatch
hidden_violation-gates_only-l2-c0-b1-complete,hidden_violation,gates_only,2,T5a,1,12,24,13,V4,1,D,hidden_violation-gates_only-l2-c0-b1-complete: checkpoint mismatch
hidden_violation-gates_only-l2-c0-b1-complete,hidden_violation,gates_only,2,T5a,1,12,24,13,V4p,1,D,checkpoint mismatch
hidden_violation-gates_only-l2-c0-b1-complete,hidden_violation,gates_only,2,T5b,1,8,24,13,V1,0,N,
hidden_violation-gates_only-l2-c0-b1-complete,hidden_violation,gates_only,2,T5b,1,8,24,13,V2,0,N,
hidden_violation-gates_only-l2-c0-b1-complete,hidden_violation,gates_only,2,T5b,1,8,24,13,V3,1,D,hidden_violation-gates_only-l2-c0-b1-complete: checkpoint mismatch
hidden_violation-gates_only-l2-c0-b1-complete,hidden_violation,gates_only,2,T5b,1,8,24,13,V3p,1,D,checkpoint mismatch
hidden_violation-gates_only-l2-c0-b1-complete,hidden_violation,gates_only,2,T5b,1,8,24,13,V4,1,D,hidden_violation-gates_only-l2-c0-b1-complete: checkpoint mismatch; hidden_violation-gates_only-l2-c0-b1-complete: unauthorized mediated execution
hidden_violation-gates_only-l2-c0-b1-complete,hidden_violation,gates_only,2,T5b,1,8,24,13,V4p,1,D,checkpoint mismatch; unauthorized mediated execution
hidden_violation-gates_only-l2-c0-b1-complete,hidden_violation,gates_only,2,T5c,1,23,24,13,V1,0,N,
hidden_violation-gates_only-l2-c0-b1-complete,hidden_violation,gates_only,2,T5c,1,23,24,13,V2,0,N,
hidden_violation-gates_only-l2-c0-b1-complete,hidden_violation,gates_only,2,T5c,1,23,24,13,V3,1,D,hidden_violation-gates_only-l2-c0-b1-complete: checkpoint mismatch
hidden_violation-gates_only-l2-c0-b1-complete,hidden_violation,gates_only,2,T5c,1,23,24,13,V3p,0,N,
hidden_violation-gates_only-l2-c0-b1-complete,hidden_violation,gates_only,2,T5c,1,23,24,13,V4,1,D,hidden_violation-gates_only-l2-c0-b1-complete: checkpoint mismatch
hidden_violation-gates_only-l2-c0-b1-complete,hidden_violation,gates_only,2,T5c,1,23,24,13,V4p,0,N,
hidden_violation-gates_only-l2-c0-b1-complete,hidden_violation,gates_only,2,T6,1,21,24,13,V1,0,N,
hidden_violation-gates_only-l2-c0-b1-complete,hidden_violation,gates_only,2,T6,1,21,24,13,V2,0,N,
hidden_violation-gates_only-l2-c0-b1-complete,hidden_violation,gates_only,2,T6,1,21,24,13,V3,1,D,hidden_violation-gates_only-l2-c0-b1-complete: checkpoint mismatch; hidden_violation-gates_only-l2-c0-b1-complete: record count mismatch
hidden_violation-gates_only-l2-c0-b1-complete,hidden_violation,gates_only,2,T6,1,21,24,13,V3p,0,N,
hidden_violation-gates_only-l2-c0-b1-complete,hidden_violation,gates_only,2,T6,1,21,24,13,V4,1,D,hidden_violation-gates_only-l2-c0-b1-complete: checkpoint mismatch; hidden_violation-gates_only-l2-c0-b1-complete: record count mismatch
hidden_violation-gates_only-l2-c0-b1-complete,hidden_violation,gates_only,2,T6,1,21,24,13,V4p,0,N,
hidden_violation-gates_only-l2-c0-b1-complete,hidden_violation,gates_only,2,T7,1,,24,13,V1,0,N,
hidden_violation-gates_only-l2-c0-b1-complete,hidden_violation,gates_only,2,T7,1,,24,13,V2,0,N,
hidden_violation-gates_only-l2-c0-b1-complete,hidden_violation,gates_only,2,T7,1,,24,13,V3,1,D,hidden_violation-gates_only-l2-c0-b1-complete: checkpoint mismatch; hidden_violation-gates_only-l2-c0-b1-complete: record count mismatch
hidden_violation-gates_only-l2-c0-b1-complete,hidden_violation,gates_only,2,T7,1,,24,13,V3p,1,D,checkpoint mismatch
hidden_violation-gates_only-l2-c0-b1-complete,hidden_violation,gates_only,2,T7,1,,24,13,V4,1,D,hidden_violation-gates_only-l2-c0-b1-complete: checkpoint mismatch; hidden_violation-gates_only-l2-c0-b1-complete: record count mismatch
hidden_violation-gates_only-l2-c0-b1-complete,hidden_violation,gates_only,2,T7,1,,24,13,V4p,1,D,checkpoint mismatch
hidden_violation-gates_only-l2-c0-b1-complete,hidden_violation,gates_only,2,T8a,1,24,24,13,V1,0,N,
hidden_violation-gates_only-l2-c0-b1-complete,hidden_violation,gates_only,2,T8a,1,24,24,13,V2,0,N,
hidden_violation-gates_only-l2-c0-b1-complete,hidden_violation,gates_only,2,T8a,1,24,24,13,V3,1,D,hidden_violation-gates_only-l2-c0-b1-complete: checkpoint mismatch; hidden_violation-gates_only-l2-c0-b1-complete: record count mismatch
hidden_violation-gates_only-l2-c0-b1-complete,hidden_violation,gates_only,2,T8a,1,24,24,13,V3p,0,N,
hidden_violation-gates_only-l2-c0-b1-complete,hidden_violation,gates_only,2,T8a,1,24,24,13,V4,1,D,hidden_violation-gates_only-l2-c0-b1-complete: checkpoint mismatch; hidden_violation-gates_only-l2-c0-b1-complete: record count mismatch
hidden_violation-gates_only-l2-c0-b1-complete,hidden_violation,gates_only,2,T8a,1,24,24,13,V4p,0,N,
hidden_violation-gates_only-l2-c0-b1-complete,hidden_violation,gates_only,2,T8b,1,24,24,13,V1,0,N,
hidden_violation-gates_only-l2-c0-b1-complete,hidden_violation,gates_only,2,T8b,1,24,24,13,V2,0,N,
hidden_violation-gates_only-l2-c0-b1-complete,hidden_violation,gates_only,2,T8b,1,24,24,13,V3,1,D,hidden_violation-gates_only-l2-c0-b1-complete: checkpoint mismatch; hidden_violation-gates_only-l2-c0-b1-complete: record count mismatch
hidden_violation-gates_only-l2-c0-b1-complete,hidden_violation,gates_only,2,T8b,1,24,24,13,V3p,0,N,
hidden_violation-gates_only-l2-c0-b1-complete,hidden_violation,gates_only,2,T8b,1,24,24,13,V4,1,D,hidden_violation-gates_only-l2-c0-b1-complete: checkpoint mismatch; hidden_violation-gates_only-l2-c0-b1-complete: record count mismatch; hidden_violation-gates_only-l2-c0-b1-complete: unsafe approval
hidden_violation-gates_only-l2-c0-b1-complete,hidden_violation,gates_only,2,T8b,1,24,24,13,V4p,1,D,unsafe approval
clarification-gates_only-l2-c0-b1-complete,clarification,gates_only,2,T0,1,,19,10,V1,0,N,
clarification-gates_only-l2-c0-b1-complete,clarification,gates_only,2,T0,1,,19,10,V2,0,N,
clarification-gates_only-l2-c0-b1-complete,clarification,gates_only,2,T0,1,,19,10,V3,0,N,
clarification-gates_only-l2-c0-b1-complete,clarification,gates_only,2,T0,1,,19,10,V3p,0,N,
clarification-gates_only-l2-c0-b1-complete,clarification,gates_only,2,T0,1,,19,10,V4,0,N,
clarification-gates_only-l2-c0-b1-complete,clarification,gates_only,2,T0,1,,19,10,V4p,0,N,
clarification-gates_only-l2-c0-b1-complete,clarification,gates_only,2,T1,1,9,19,10,V1,1,D,invalid chain at 9
clarification-gates_only-l2-c0-b1-complete,clarification,gates_only,2,T1,1,9,19,10,V2,1,D,clarification-gates_only-l2-c0-b1-complete: invalid chain at 9
